id_asegurado,nombre_completo,documento_identidad,telefono,correo_electronico,fecha_registro,segmento,antiguedad_meses,ciudad,numero_polizas,reclamos_ultimos_12_meses,mora_actual,lista_restrictiva
ase-e562882a,NOA MARCOS LLOPIS RODA,1872734149,0998510199,doller@example.com,2025-12-13T09:47:46.53032+00:00,,,,,,False,False
ase-34f5f781,ISAÍAS ADELAIDA MATAS VIÑAS,0918824561,0990378074,acalatayud@example.net,2025-07-29T09:47:46.53032+00:00,,,,,,False,False
ase-16cfb6f7,GLORIA PÍA PERELLÓ LUMBRERAS,1280557676,0993783996,isaura17@example.org,2025-01-20T09:47:46.53032+00:00,,,,,,False,False
ase-dca877cc,NICODEMO LEONEL MORCILLO LLUCH,0787161840,0982474663,gabriela43@example.org,2025-12-15T09:47:46.53032+00:00,,,,,,False,False
ase-6c76ff56,ASUNCIÓN MARÍA DEL CARMEN HERNANDEZ BARBERÁ,1896213226,0982488565,rmontenegro@example.org,2025-07-02T09:47:46.53032+00:00,,,,,,False,False
ase-6ac643b1,LORENA AMANCIO VALENCIA MARQUÉS,1279438885,0991559997,victoria66@example.com,2025-12-14T09:47:46.53032+00:00,,,,,,False,False
ase-1a4c5872,MAITE ANDRÉS FELIPE FALCÓ NOVOA,0695871687,0999722825,itziartamarit@example.net,2025-11-16T09:47:46.53032+00:00,,,,,,False,False
ase-5f831c5e,PLINIO ANUNCIACIÓN MARÍN DOMÍNGUEZ,0168065043,0996873308,lazarocabanillas@example.com,2026-01-20T09:47:46.53032+00:00,,,,,,False,False
ase-3f4727a7,EDUARDO MANU JORDÁN ESPAÑA,0979538491,0985134347,fatima13@example.com,2025-09-15T09:47:46.53032+00:00,,,,,,False,False
ase-8c981cf3,JACINTO MARCELA MELERO RIVERO,0131738837,0990826698,ramiro49@example.com,2025-02-19T09:47:46.53032+00:00,,,,,,False,False
ase-19092f09,ABIGAÍL RENATA CARRANZA SOSA,1356442431,0997411320,beldaagustina@example.org,2025-09-25T09:47:46.53032+00:00,,,,,,False,False
ase-0a4dacc3,ANGELITA DIMAS PIZARRO MARTÍN,0943635675,0986586799,jbalaguer@example.org,2025-03-29T09:47:46.53032+00:00,,,,,,False,False
ase-3e8f750f,HERBERTO OCTAVIO RECIO SECO,0646836194,0984200018,maximianoescribano@example.org,2025-04-03T09:47:46.53032+00:00,,,,,,False,False
ase-3c4bcd5c,AMARILIS NAZARET ELORZA MILLÁN,1192467167,0997900552,acunavito@example.com,2026-01-01T09:47:46.53032+00:00,,,,,,False,False
ase-e4b66e47,HUGO MARÍA DOMINGO CUADRADO,0696031876,0985658481,iborja@example.net,2025-04-20T09:47:46.53032+00:00,,,,,,False,False
ase-4841da47,TOÑO EVITA ROMÁN QUINTANILLA,0132978158,0991328633,ytejada@example.org,2025-05-05T09:47:46.53032+00:00,,,,,,False,False
ase-9bf3e9f4,ANSELMO BIBIANA FLORES PEREA,1713808225,0982725386,montserratmarita@example.net,2026-01-25T09:47:46.53032+00:00,,,,,,False,False
ase-22fe5b5a,GRACIANO ALEJANDRO ACOSTA IBARRA,1197393186,0987073555,joaquinaocana@example.com,2025-01-21T09:47:46.53032+00:00,,,,,,False,False
ase-087739b3,EFRAÍN CRISTIAN PLA VAQUERO,0792961108,0981016226,florencio10@example.com,2025-06-08T09:47:46.53032+00:00,,,,,,False,False
ase-afe0c246,LUIS ÁNGEL XAVIER VIÑA ZAMORA,0648879071,0990136596,tono25@example.com,2025-06-15T09:47:46.53032+00:00,,,,,,False,False
ase-a3d3de5a,PLINIO MARICELA FABRA CÓZAR,1364504816,0989980224,oaliaga@example.org,2025-06-30T09:47:46.53032+00:00,,,,,,False,False
ase-2bdc9348,LUCÍA ELEUTERIO GALVÁN ALMEIDA,0918041391,0985304299,duiliopazos@example.net,2025-07-07T09:47:46.53032+00:00,,,,,,False,False
ase-4e89b70e,FLORINA MÓNICA ARCOS PEREZ,0774995086,0995584092,maria-manuela89@example.org,2025-11-05T09:47:46.53032+00:00,,,,,,False,False
ase-c64cddb8,DOROTEA ATILIO CAMPOY ALLER,1891424562,0984820721,carmonasigfrido@example.com,2025-09-10T09:47:46.53032+00:00,,,,,,False,False
ase-5de1bfd5,RICARDO DUILIO IRIARTE SÁNCHEZ,1856354851,0993378709,hernanagusti@example.com,2025-12-13T09:47:46.53032+00:00,,,,,,False,False
ase-a20551f5,SOSIMO GISELA CABRERO VIÑA,1879119463,0998845887,esther92@example.com,2025-12-25T09:47:46.53032+00:00,,,,,,False,False
ase-e4c37058,PAULINA TRINI CALVO VIDAL,1842445506,0995652222,lumbrerasdanilo@example.org,2025-12-17T09:47:46.53032+00:00,,,,,,False,False
ase-0973ff7d,ANASTASIA HELIODORO FOLCH JÓDAR,1170343755,0988318777,pepitoredondo@example.com,2025-12-07T09:47:46.531306+00:00,,,,,,False,False
ase-efc9349c,FELIPE ANÍBAL VALDERRAMA GALIANO,0916792127,0989737898,pmuro@example.org,2025-08-05T09:47:46.531306+00:00,,,,,,False,False
ase-01462fe4,ALBERT HILDA BORRELL CANO,0743322272,0985358631,fcompany@example.net,2025-09-03T09:47:46.531306+00:00,,,,,,False,False
ase-24a10a30,CARLITO LORETO CADENAS JAÉN,1835479101,0985346644,yagomarti@example.com,2025-06-07T09:47:46.531306+00:00,,,,,,False,False
ase-4274fb63,ABRIL AURELIANO CABO DÍAZ,0672654864,0996735598,mansoplacido@example.net,2025-09-13T09:47:46.531306+00:00,,,,,,False,False
ase-bcf6ba4d,MATÍAS TEODOSIO CARMONA BUSTAMANTE,1213110670,0983021546,agustireyes@example.org,2025-07-31T09:47:46.531306+00:00,,,,,,False,False
ase-bb915021,GRACIA FLOR DONAIRE MULET,0671368457,0988077512,tere79@example.com,2025-10-30T09:47:46.531306+00:00,,,,,,False,False
ase-fe97647b,SELENA LUZ BUENDÍA PERALTA,1816530784,0981695854,gervasio16@example.com,2025-09-26T09:47:46.531306+00:00,,,,,,False,False
ase-b2172d20,YAGO LALO POL TEJERA,1290197611,0995790274,hdiaz@example.org,2025-09-24T09:47:46.531306+00:00,,,,,,False,False
ase-fff989ef,JOSEFA LUCILA BARRAL CUERVO,0611097552,0983607003,ricoviviana@example.net,2025-07-12T09:47:46.531306+00:00,,,,,,False,False
ase-48bcb347,ALMUDENA NIDIA RÍOS ESCUDERO,0145496951,0992273460,npalmer@example.org,2025-01-22T09:47:46.531306+00:00,,,,,,False,False
ase-755a59f1,ROSALÍA ISAURA CASTRILLO TOMAS,0759115280,0981518082,acarbajo@example.com,2025-07-27T09:47:46.531306+00:00,,,,,,False,False
ase-bab39b76,ARTURO BERNARDINO JURADO MIRALLES,1786541906,0998851445,zamoranomaria-fernanda@example.net,2025-11-10T09:47:46.531306+00:00,,,,,,False,False
ase-71cf4d26,CORONA LOURDES GOICOECHEA NEIRA,1884252324,0989683866,rosellogisela@example.net,2026-01-11T09:47:46.531306+00:00,,,,,,False,False
ase-6f98caaf,JOSE RAMÓN ALMA OLIVA PLAZA,0777680031,0995111385,primitivaballester@example.org,2025-01-22T09:47:46.531306+00:00,,,,,,False,False
ase-a11a71ce,FERNANDA FAUSTINO VEGA SORIA,0647543473,0983986636,edalmau@example.com,2025-12-14T09:47:46.531306+00:00,,,,,,False,False
ase-42ff0688,MIGUEL ÁNGEL JOSE ANGEL MURO LOBO,0962868861,0992522458,vendrelljacinto@example.net,2025-08-28T09:47:46.531306+00:00,,,,,,False,False
ase-f6e627c3,FERNANDA REYES QUINTANA GUTIERREZ,0659070856,0984840809,segoviavicente@example.net,2025-11-08T09:47:46.531306+00:00,,,,,,False,False
ase-4b33e80e,VICTORINO CHUS VALENTÍN SALVADOR,0663873262,0996779830,diego70@example.org,2026-01-28T09:47:46.531306+00:00,,,,,,False,False
ase-e2386c2c,SANCHO SEVE ARAUJO ABAD,1715222944,0984598177,mayotania@example.net,2025-02-17T09:47:46.531306+00:00,,,,,,False,False
ase-39746434,CHITA HILARIO SASTRE NOGUEIRA,1873584863,0997425914,paola03@example.com,2025-06-29T09:47:46.531306+00:00,,,,,,False,False
ase-c9315300,NATANAEL CHARO SUÁREZ PARRA,0191370909,0997297502,gcarbonell@example.net,2025-12-08T09:47:46.531306+00:00,,,,,,False,False
ase-78031d5c,IVÁN ABILIO NOGUERA PADILLA,1892284610,0990688094,carla85@example.net,2025-11-26T09:47:46.531306+00:00,,,,,,False,False
ase-972bec81,CURRO ARTEMIO CÓRDOBA UGARTE,0792745294,0990040638,pacarecio@example.org,2025-04-20T09:47:46.531306+00:00,,,,,,False,False
ase-00641e5d,JOSÉ MANUEL EMILIANA FERRÁNDEZ EXPÓSITO,1878090664,0997103167,pozoildefonso@example.com,2025-05-21T09:47:46.531306+00:00,,,,,,False,False
ase-e6d57a80,PALOMA MERCHE FARRÉ NEIRA,1285554415,0990059302,ribasarturo@example.net,2025-06-19T09:47:46.531306+00:00,,,,,,False,False
ase-91a0b63b,PILAR HORTENSIA CASAL SANJUAN,1759440148,0991114556,ivarela@example.com,2025-03-10T09:47:46.531306+00:00,,,,,,False,False
ase-0662e672,ADALBERTO BERNARDA ATIENZA ROSELLÓ,0965907088,0999585793,xverdugo@example.org,2025-09-13T09:47:46.531306+00:00,,,,,,False,False
ase-2e068af4,JESUSA CRISTINA DURÁN CASTELLANOS,1790115852,0995924605,poncegema@example.net,2025-10-05T09:47:46.531306+00:00,,,,,,False,False
ase-7d001d0b,ELOÍSA SOFÍA MONTSERRAT VARELA,1316892773,0999579792,mriquelme@example.net,2025-06-17T09:47:46.531306+00:00,,,,,,False,False
ase-f27d8554,MARÍA BELÉN JOSE RAMÓN LLANOS PUGA,0180361272,0992757070,macario72@example.org,2025-12-04T09:47:46.531306+00:00,,,,,,False,False
ase-debc9191,SEVE ELIGIA VILA MARTÍNEZ,1314237322,0999212270,leonor83@example.org,2025-02-24T09:47:46.531306+00:00,,,,,,False,False
ase-cb3035dc,HUGO ETELVINA MANSO OJEDA,0935606639,0980635432,leocadiaenriquez@example.net,2025-07-07T09:47:46.531306+00:00,,,,,,False,False
ase-197ec63b,CANDELA JOAQUINA MORA CARLOS,1866207740,0985081189,chita79@example.net,2025-07-21T09:47:46.531306+00:00,,,,,,False,False
ase-8841245d,GUADALUPE LEOCADIA RINCÓN MACIAS,1365079923,0996838268,halberto@example.org,2025-01-17T09:47:46.531306+00:00,,,,,,False,False
ase-a451ecc9,AMADOR RICO CODINA BAENA,1218359252,0984633279,folchjuanito@example.org,2025-05-28T09:47:46.531306+00:00,,,,,,False,False
ase-3476806e,LUCIANO ISABELA IGLESIA COLL,1385280948,0990906852,marquezherminio@example.net,2025-03-15T09:47:46.531306+00:00,,,,,,False,False
ase-0346e0ef,ANACLETO PLINIO SANTAMARIA CALATAYUD,1280528349,0992644141,manuelitaporcel@example.org,2025-09-10T09:47:46.53232+00:00,,,,,,False,False
ase-55c6aa89,ARIADNA MILAGROS MAESTRE ARÉVALO,0171694994,0997888775,aponce@example.net,2025-08-26T09:47:46.53232+00:00,,,,,,False,False
ase-0eaded6c,MATÍAS CARMINA BALAGUER ALBERTO,0657551594,0988870522,hermenegildo97@example.org,2025-04-11T09:47:46.53232+00:00,,,,,,False,False
ase-3d7c8dd0,VIVIANA EVITA PEDRO FERRÁNDIZ,1235805259,0988271809,macariosanchez@example.org,2025-09-28T09:47:46.53232+00:00,,,,,,False,False
ase-d68f424c,ISABELA CARLITO ESTÉVEZ DURÁN,0650063879,0987545285,piapolinar@example.com,2025-09-18T09:47:46.53232+00:00,,,,,,False,False
ase-69a17227,LEÓN CAYETANA LAMAS CASTILLO,1137820354,0996408220,danielajara@example.org,2025-09-08T09:47:46.53232+00:00,,,,,,False,False
ase-0d7f6a47,NATALIO ADELAIDA CORTINA ARIÑO,1256815569,0998806842,ingridmora@example.net,2025-02-13T09:47:46.53232+00:00,,,,,,False,False
ase-40e1c890,AURELIO MARÍA ÁNGELES MASCARÓ TRUJILLO,1148626436,0984089416,camilo58@example.org,2025-04-30T09:47:46.53232+00:00,,,,,,False,False
ase-dc3d2248,GERÓNIMO AZAHAR BAYO VAZQUEZ,0660961690,0993238312,severoquintanilla@example.org,2025-08-25T09:47:46.53232+00:00,,,,,,False,False
ase-9ed9871d,PACO ISMAEL GARCÉS MÁRMOL,0148983895,0981411517,poncio43@example.net,2025-09-23T09:47:46.53232+00:00,,,,,,False,False
ase-db62d3c4,BERNARDA AITANA AGULLO CARBÓ,0956488123,0994843679,victor-manuel39@example.net,2025-03-19T09:47:46.53232+00:00,,,,,,False,False
ase-001ff1c3,JOSE FRANCISCO ANÍBAL MONTESINOS PIZARRO,1174300930,0987180205,polojose-maria@example.net,2025-11-06T09:47:46.53232+00:00,,,,,,False,False
ase-99ae982f,LOURDES LORENZO AMAT VILLANUEVA,0646390817,0998858195,aroa87@example.com,2025-02-26T09:47:46.53232+00:00,,,,,,False,False
ase-80b544ab,ARMANDO MANU FERNÁNDEZ MONTES,1128424464,0983665035,baezflorencio@example.net,2025-04-08T09:47:46.53232+00:00,,,,,,False,False
ase-4782d8b9,BIBIANA ADRIÁN BASTIDA GALVEZ,1342542167,0981703405,rosaurarodrigo@example.org,2025-03-12T09:47:46.53232+00:00,,,,,,False,False
ase-da4ff749,HERNÁN BRÍGIDA ROZAS BELLO,0640289135,0987812698,amadosegovia@example.net,2026-01-22T09:47:46.53232+00:00,,,,,,False,False
ase-a93de3da,NATANAEL ANSELMO BONILLA BELTRÁN,0965472370,0991082814,enriqueznarcisa@example.com,2025-02-15T09:47:46.53232+00:00,,,,,,False,False
ase-2ae08eba,CELESTINA CALISTO GOÑI JORDÁN,1223494908,0984612628,cpons@example.net,2026-02-15T09:47:46.53232+00:00,,,,,,False,False
ase-da386197,SANDALIO TORIBIO MOLINA ALEGRIA,0631198492,0993653548,icarrasco@example.org,2025-03-20T09:47:46.53232+00:00,,,,,,False,False
ase-c0cbee6a,FELIPA LOLA BARROSO ARROYO,1274082055,0986692631,pallaresingrid@example.net,2025-01-26T09:47:46.53232+00:00,,,,,,False,False
ase-8dba6c46,CURRO LUIS MIGUEL MATA BOLAÑOS,1153106399,0989576949,maria-del-carmen76@example.com,2025-03-24T09:47:46.53232+00:00,,,,,,False,False
ase-d56906e1,PACA GERTRUDIS ANGUITA SÁEZ,1722007214,0999264718,bibianagimeno@example.org,2025-10-22T09:47:46.53232+00:00,,,,,,False,False
ase-048f5959,MARGARITA ROSENDO MARQUEZ COBOS,0615006085,0985874199,ines50@example.net,2025-07-19T09:47:46.53232+00:00,,,,,,False,False
ase-ba80cd0b,SANDRA CATALINA CID CASAL,0114877451,0993320927,adadiaconstanza@example.net,2025-06-09T09:47:46.53232+00:00,,,,,,False,False
ase-e0d297d6,RUFINO BRÍGIDA BLÁZQUEZ MAYOL,0148851599,0981257156,marianelanunez@example.org,2026-02-13T09:47:46.53232+00:00,,,,,,False,False
ase-8ba26861,SEVE VICENTA VILA CISNEROS,1186230551,0983600413,geronimoginer@example.net,2025-08-30T09:47:46.53232+00:00,,,,,,False,False
ase-7b0a15ff,PERLITA JOSÉ ANTONIO FERRERA CARBÓ,1170981700,0998230139,hildaballester@example.net,2025-05-25T09:47:46.53232+00:00,,,,,,False,False
ase-959d60c0,ÍÑIGO FILOMENA BELTRAN MANSO,1228012011,0996918569,iglesiaclimaco@example.org,2025-06-23T09:47:46.53232+00:00,,,,,,False,False
ase-b34e47c0,LUCILA CUSTODIA TORRENS MURO,1135878707,0983779798,eduardo31@example.com,2025-09-01T09:47:46.53232+00:00,,,,,,False,False
ase-5c280a61,ESTEFANÍA BUENAVENTURA FERRER MOLL,0171594457,0988632376,vsanjuan@example.net,2025-02-15T09:47:46.53232+00:00,,,,,,False,False
ase-236a92e1,GEORGINA MARIANO COROMINAS PASTOR,0111890348,0991311607,tiburcio20@example.com,2025-09-19T09:47:46.53232+00:00,,,,,,False,False
ase-7a190499,JOSE MANUEL MIREIA GIRALT RUBIO,1333554528,0993605999,priscila52@example.net,2025-07-14T09:47:46.53232+00:00,,,,,,False,False
ase-8af4d867,LUZ NATANAEL TENA SEVILLANO,0654013571,0982910436,xpalmer@example.com,2025-07-27T09:47:46.53232+00:00,,,,,,False,False
ase-a2a3febd,AMANDA CARMEN CAMPS ECHEVARRÍA,0934800912,0984718151,lozanorosa-maria@example.org,2025-06-18T09:47:46.53232+00:00,,,,,,False,False
ase-09eb6013,TATIANA BÁRBARA FERRÁNDIZ LAGO,1843292316,0980229180,benettecla@example.org,2025-10-07T09:47:46.53232+00:00,,,,,,False,False
ase-89fe023b,REINA ANUNCIACIÓN ANGUITA QUIRÓS,0741611127,0994989956,victoriaarco@example.net,2025-01-28T09:47:46.53332+00:00,,,,,,False,False
ase-c874badb,JUAN BAUTISTA CANDELARIA SUAREZ COMAS,1154241559,0990131621,ruben39@example.net,2025-04-25T09:47:46.53332+00:00,,,,,,False,False
ase-0f105487,ROCÍO LUIS ÁNGEL CAÑETE SOBRINO,1745105069,0992064566,puenteprudencio@example.net,2025-02-28T09:47:46.53332+00:00,,,,,,False,False
ase-ac3945a1,AGUSTÍN GLORIA HARO DAZA,1318338186,0983966967,victor-manuelcuervo@example.org,2025-06-24T09:47:46.53332+00:00,,,,,,False,False
ase-ba88051b,CLARISA CLARISA COLL TOMÁS,1131436829,0993603524,apolinar37@example.org,2025-03-03T09:47:46.53332+00:00,,,,,,False,False
ase-295523d9,BERNARDINO JUAN LUIS PEIRÓ GUILLÉN,0651738753,0983939818,gabaldonaura@example.com,2025-03-27T09:47:46.53332+00:00,,,,,,False,False
ase-8b354a6c,ROMÁN ADORA SANZ ARTIGAS,1159330907,0987410470,morantecristian@example.net,2025-10-28T09:47:46.53332+00:00,,,,,,False,False
ase-ec73215d,AZAHAR EVITA LLANOS LAGO,0174180488,0985140054,renatopinedo@example.com,2025-06-30T09:47:46.53332+00:00,,,,,,False,False
ase-8e79d7be,DIANA FRANCISCA BERMEJO VILLANUEVA,1865813853,0998429251,renato38@example.com,2025-06-21T09:47:46.53332+00:00,,,,,,False,False
ase-c8e57091,PATRICIO OLGA OCHOA TORRENS,0699133246,0987328677,gagudo@example.org,2025-01-23T09:47:46.53332+00:00,,,,,,False,False
ase-d97e4f49,VALERIO FITO GRAU BENÍTEZ,1389968863,0982747111,hector22@example.org,2025-05-24T09:47:46.53332+00:00,,,,,,False,False
ase-346f3a90,PORFIRIO ELIGIA CARRASCO GRAU,1280890196,0992139485,umurillo@example.org,2026-01-09T09:47:46.53332+00:00,,,,,,False,False
ase-66763a2b,ALMA IMELDA TEJERO TELLO,0918289024,0998376059,domingacuellar@example.net,2025-06-04T09:47:46.53332+00:00,,,,,,False,False
ase-cf55e276,PERLA SEGISMUNDO ALONSO HERVÁS,1386866717,0998007326,castellconsuela@example.net,2025-12-03T09:47:46.53332+00:00,,,,,,False,False
ase-5eee088c,FELIPE ELOY VILA ARIZA,0154039203,0997459764,basiliodelgado@example.com,2025-07-06T09:47:46.53332+00:00,,,,,,False,False
ase-c6c4e8ff,ÁGATA GERALDO VILLANUEVA RAMIREZ,0937568520,0999567189,luqueche@example.org,2025-06-12T09:47:46.53332+00:00,,,,,,False,False
ase-b13daa92,VIDAL ELVIRA SOTO TIRADO,0978501420,0994947918,isidororeig@example.net,2026-01-20T09:47:46.53332+00:00,,,,,,False,False
ase-4af3e0d7,ERIC NARCISA ESPADA VICENTE,1227709269,0997221739,florencio57@example.net,2025-07-20T09:47:46.53332+00:00,,,,,,False,False
ase-93704f99,DOMINGA BRUNO GRAS PINEDA,1285686878,0981937324,gcatalan@example.org,2025-05-07T09:47:46.53332+00:00,,,,,,False,False
ase-4d11217c,HERMENEGILDO AZENETH VARELA RIVAS,1251361818,0980730495,eloisabarcena@example.org,2025-07-30T09:47:46.53332+00:00,,,,,,False,False
ase-db942f30,ALBA VALERIA ARIAS VAQUERO,1110404729,0987311554,buendiaalma@example.net,2025-04-27T09:47:46.53332+00:00,,,,,,False,False
ase-746cc88a,ELADIO VALERIA ABELLA ROSADO,0916078694,0994216925,cpellicer@example.net,2025-08-25T09:47:46.53332+00:00,,,,,,False,False
ase-91713d19,BENITA TIMOTEO GRANDE TOLEDO,0982633735,0982021843,lordonez@example.net,2026-01-13T09:47:46.53332+00:00,,,,,,False,False
ase-372f4cde,VILMA MARÍA CABAÑAS ROIG,1214259382,0989633165,jose-manueltejada@example.org,2025-07-23T09:47:46.53332+00:00,,,,,,False,False
ase-4851e088,VIRGINIA ROSA MARÍA BLANES LUQUE,0128176954,0994105006,mjimenez@example.org,2025-08-10T09:47:46.53332+00:00,,,,,,False,False
ase-35c298de,LEIRE MAR AGUILAR YÁÑEZ,0770201634,0992666675,vizcainoadrian@example.com,2025-08-09T09:47:46.53332+00:00,,,,,,False,False
ase-dcd870b0,FÁTIMA HERNÁN MOLES REBOLLO,0998824290,0998095914,custodio26@example.net,2025-12-11T09:47:46.53332+00:00,,,,,,False,False
ase-8b88ca2b,DELFINA JOSÉ LUIS JURADO RODA,1825922674,0985988581,emma46@example.org,2025-05-18T09:47:46.53332+00:00,,,,,,False,False
ase-4629c7e8,SEVERIANO CARMINA TOLOSA ESCAMILLA,0780980044,0984273059,celia87@example.com,2025-02-10T09:47:46.53332+00:00,,,,,,False,False
ase-7fdc0ca8,MARINO CRESCENCIA OCAÑA PUIG,1310466177,0980762870,ritacarrera@example.net,2025-09-18T09:47:46.53332+00:00,,,,,,False,False
ase-28342022,JEREMÍAS VICTORIANO CÁCERES CABRERA,1283074216,0994231375,apoloniaperez@example.com,2025-05-21T09:47:46.53332+00:00,,,,,,False,False
ase-50eab728,NICOLASA CARMELITA AZORIN CUEVAS,0740824989,0988305125,zadadia@example.org,2025-06-27T09:47:46.53332+00:00,,,,,,False,False
ase-700a5389,PALMIRA ESPIRIDIÓN SOTO ROZAS,1830820038,0989249270,barojuan-jose@example.org,2025-11-13T09:47:46.53332+00:00,,,,,,False,False
ase-47733a71,RAIMUNDO CEBRIÁN ARELLANO PLANAS,0914324134,0994067380,svazquez@example.net,2025-04-09T09:47:46.53332+00:00,,,,,,False,False
ase-f6fa4dad,EDELMIRA BAUDELIO DÍEZ URRUTIA,1742301683,0986914951,malarcon@example.net,2026-01-14T09:47:46.53332+00:00,,,,,,False,False
ase-e49ddab7,NILDA AURA MACIAS FERRERAS,0989717834,0981126632,vicensascension@example.net,2025-07-04T09:47:46.53332+00:00,,,,,,False,False
ase-ec1a714f,JESÚS ENCARNACION DOMÉNECH ARAUJO,1742847661,0981484338,jorge02@example.org,2025-07-27T09:47:46.53432+00:00,,,,,,False,False
ase-2177c8d9,LEONCIO MELISA PULIDO OSUNA,1241452485,0998111333,lramirez@example.org,2025-10-29T09:47:46.53432+00:00,,,,,,False,False
ase-45e945fd,AURA ALBINO BAYONA BOSCH,1728808678,0996907938,lucila89@example.com,2025-09-22T09:47:46.53432+00:00,,,,,,False,False
ase-a601d7f3,OVIDIO OLALLA LLORET GONZALO,1387324220,0990700632,walterquintero@example.net,2025-04-28T09:47:46.53432+00:00,,,,,,False,False
ase-7224bd46,ADALBERTO JUAN CARLOS DÍEZ RAMÍREZ,1841796721,0990125534,belmonteanita@example.com,2025-12-06T09:47:46.53432+00:00,,,,,,False,False
ase-dde6be03,NOÉ DEMETRIO VILANOVA JIMÉNEZ,0639667854,0993876777,joaquina76@example.net,2025-09-17T09:47:46.53432+00:00,,,,,,False,False
ase-59434f88,ALONDRA MARÍA LUISA HERVIA NICOLÁS,1118181595,0998680360,lserna@example.org,2025-04-21T09:47:46.53432+00:00,,,,,,False,False
ase-73df72a8,ALMA DEMETRIO JORDÁ BAUZÀ,0194019376,0994334472,rgimenez@example.net,2025-05-09T09:47:46.53432+00:00,,,,,,False,False
ase-ac723e9e,JEREMÍAS NEREIDA MOLES REVILLA,1216292676,0991556643,ascension80@example.net,2025-03-25T09:47:46.53432+00:00,,,,,,False,False
ase-a6c49d08,PEPITA JUAN JOSÉ HURTADO MADRIGAL,0780392240,0990694953,pujolignacia@example.net,2025-02-26T09:47:46.53432+00:00,,,,,,False,False
ase-eb959984,OTILIA OCTAVIO BENITEZ ESCALONA,0764795619,0985006912,wmir@example.org,2025-09-17T09:47:46.53432+00:00,,,,,,False,False
ase-4fff4c74,TERE CONSUELA LEON ESPAÑA,0734679818,0998049877,andreaflores@example.org,2025-06-20T09:47:46.53432+00:00,,,,,,False,False
ase-ae9b1b92,MAGDALENA JOSE ANTONIO LARA GABALDÓN,1340245233,0990091039,hermenegildoiborra@example.net,2025-02-20T09:47:46.53432+00:00,,,,,,False,False
ase-752e3bd6,PELAYO FABRICIO CAMPILLO CARRETERO,0172146184,0981933538,ugarteencarna@example.org,2025-05-06T09:47:46.53432+00:00,,,,,,False,False
ase-2d65f862,MARÍA CRISTINA ROCÍO ARNAL TOLEDO,0765902739,0998699440,estela57@example.net,2025-05-22T09:47:46.53432+00:00,,,,,,False,False
ase-d32f51a1,RUPERTA LEONARDO TUDELA ESPAÑA,0162132722,0988148979,romulo39@example.org,2025-10-10T09:47:46.53432+00:00,,,,,,False,False
ase-86cf4ddf,BALTASAR BEGOÑA ROCHA TEJERA,1354327148,0982653163,valverdeovidio@example.com,2025-07-02T09:47:46.53432+00:00,,,,,,False,False
ase-c1926564,ROSALINDA ITZIAR DÍAZ SEBASTIÁN,1822410307,0997972946,villegasedgar@example.com,2025-02-12T09:47:46.53432+00:00,,,,,,False,False
ase-cf7745db,JENNIFER ADÁN ALBERO GALVEZ,1316917129,0989008076,ucabrero@example.com,2025-08-08T09:47:46.53432+00:00,,,,,,False,False
ase-e3eea12c,EMPERATRIZ ROSALVA JOVER EXPOSITO,1719768947,0986313712,jordi47@example.net,2025-01-24T09:47:46.53432+00:00,,,,,,False,False
ase-13cbaace,OLEGARIO PÍO ESPEJO VALENZUELA,0639127464,0996085800,agalvez@example.net,2025-11-03T09:47:46.53432+00:00,,,,,,False,False
ase-145bb4cf,MARINA RAMÓN PATIÑO PÉREZ,1850693207,0980514513,virgilio29@example.org,2025-11-01T09:47:46.53432+00:00,,,,,,False,False
ase-d786882e,CORAL ITZIAR GRANADOS CABO,1325745913,0996069917,nilda38@example.com,2025-10-16T09:47:46.53432+00:00,,,,,,False,False
ase-32a51975,ROBERTA RICO FERRÁNDEZ COELLO,1363235053,0988030614,ainaraagusti@example.org,2025-05-11T09:47:46.53432+00:00,,,,,,False,False
ase-e34a9d01,TADEO ANGELINA CAÑIZARES VILLANUEVA,1847991562,0992772888,mireia74@example.com,2025-06-24T09:47:46.53432+00:00,,,,,,False,False
ase-f56b15d7,CHITA ROSA MARÍA ASENJO PUIG,0697069904,0992054750,cardenasbenito@example.org,2025-09-13T09:47:46.53432+00:00,,,,,,False,False
ase-3c5e9b08,ODALYS JOSÉ MANUEL TAMAYO BÁRCENA,1158270683,0997207267,qnadal@example.com,2025-06-08T09:47:46.53432+00:00,,,,,,False,False
ase-326c169e,PLÁCIDO CHARO JIMÉNEZ NÚÑEZ,1223234972,0995753484,requenadomingo@example.com,2025-01-24T09:47:46.53432+00:00,,,,,,False,False
ase-00b271be,RUFINA IRIS FLOR DÍAZ,1837263310,0992438793,pedro58@example.com,2025-09-10T09:47:46.53432+00:00,,,,,,False,False
ase-4a356bb1,MATILDE MAITE SALVADOR BERMUDEZ,0716135823,0998875197,dmacias@example.net,2025-10-27T09:47:46.53432+00:00,,,,,,False,False
ase-de2304c8,ESPIRIDIÓN RUPERTA DIEZ NAVAS,0112176998,0988750127,equiroga@example.org,2025-05-10T09:47:46.53432+00:00,,,,,,False,False
ase-ef6f8e64,FELIX OLEGARIO GRACIA MIR,0749620038,0985114078,fortunata44@example.net,2025-11-09T09:47:46.53432+00:00,,,,,,False,False
